id,taskname,billable,client_id
240892,Write a Song For Someone 16,Billable,16
240917,Go to a Garden Party 16,Billable,16
240918,Live in a Completely Sustainable Way For a Year 16,Billable,16
241157,Complete my Degree With No Less Than a Distinction 16,Unbillable,16
241158,Ride a Mattress Down the Stairs 16,Unbillable,16
241159,Go to India 16,Unbillable,16
241160,Cross the Nile River 16,Unbillable,16
241166,Eat at the Heart Attack Grill in Las Vegas 16,Unbillable,16
241182,Become a Famous Business Women 16,Billable,16
241191,Be Fitter Then Ever 16,Billable,16
241194,Go For Walk in Central Park 16,Billable,16
241201,Earn Over 100K a Year 16,Billable,16
241202,Know the Stars 16,Billable,16
241232,Help my Brother Find Out What He Wants to Do 16,Unbillable,16
241235,Eat a Gyro in Greece 16,Unbillable,16
241236,Attend a Writing Class 16,Unbillable,16
241242,Go to all of the U.S. National Parks 16,Unbillable,16
241261,Run 135 Miles Across Death Valley Within 60 Hours 16,Billable,16
241274,Deadlift 500 Pounds 16,Billable,16
241275,Bake a Rainbow Cake 16,Billable,16
241277,Be in a Rainforest 16,Billable,16
241285,Publish an Article 16,Billable,16
241609,Have a Wish at 11:11 Come True 17,Billable,16
242218,Discover the Lost City of Atlantis 17,Billable,16
242219,Kayak the Napali Coast in Hawaii 17,Billable,16
242220,Have a Trampoline in my Yard 17,Billable,16
242222,Think of Phrases to Say Before I Die 17,Billable,16
242428,Cross the Nile River 17,Billable,16
242429,Eat at the Heart Attack Grill in Las Vegas 17,Billable,16
242446,Become a Famous Business Women 17,Billable,16
242580,Attend a Writing Class 17,Billable,16
242756,Get Into a Pt School 18,Billable,16
243158,See Jerusalem 18,Billable,16
243522,Walk Barefoot in the Rain 18,Billable,16
243600,Carve my Love and my Name Into a Tree 18,Billable,16
244049,Make Vodka Gummy Bear 18,Billable,16
244853,Try White Hot Chocolate 19,Billable,16
245268,Ride Every Single Ride at a Theme Park 19,Billable,16
245269,Build a Website 19,Billable,16
245287,Help my Brother Find Out What He Wants to Do 19,Billable,16
245294,Eat a Gyro in Greece 19,Billable,16
245304,Attend a Writing Class 19,Billable,16
245313,Go to all of the U.S. National Parks 19,Billable,16
245322,Climb 5 Mountains 19,Billable,16
245419,Make Homemade Pasta 19,Billable,16
245420,Be Kissed Unexpectedly in the Middle of a Sentence 19,Billable,16
245430,Hike the Continental Divide Trail 19,Billable,16
245445,Swim in the Blue Lagoon in Iceland 19,Billable,16
245446,Go Bull Riding 19,Billable,16
245456,Learn to Snorkel 19,Billable,16
245519,Work For a Political Party 20,Billable,16
245520,Cliff Diving Into Water 20,Billable,16
245537,Complete a 10K Competitive Run Race 20,Billable,16
245539,Get Into a Pt School 20,Billable,16
245544,Become a Scratch Golfer 20,Billable,16
245553,Have a Silly String Fight 20,Billable,16
245554,Be a Bridesmaid 20,Billable,16
245571,Go to The Havana International Jazz Festival 20,Billable,16
245606,Enter the Tough Guy Competition 20,Billable,16
245622,Run a Marathon For Charity 20,Billable,16
245623,Go a Month Without Television 20,Billable,16
246106,Join a Mastermind 20,Billable,16
246115,Go Mountain Climbing 20,Billable,16
246166,Learn to Do a Wall Flip 20,Billable,16
246196,Start a Diary and Write in It Till It's Complete 20,Billable,16
246223,Create a Polaroid Wall 20,Billable,16
246647,Try Every Kind of Beer in Germany 20,Billable,16
246739,Do 100 Sit Ups in 5 Minutes 20,Billable,16
246749,Work on a Crew For a Hot Air Balloon 20,Billable,16
246764,Ride a Mattress Down the Stairs 20,Billable,16
246767,Go to India 20,Billable,16
246781,Become a Famous Business Women 20,Billable,16
246782,Be Fitter Then Ever 20,Billable,16
246867,Help my Brother Find Out What He Wants to Do 20,Unbillable,16
246868,Eat a Gyro in Greece 20,Unbillable,16
246906,See the Ruins of Pompeii 20,Unbillable,16
246907,Run 135 Miles Across Death Valley Within 60 Hours 20,Unbillable,16
246908,Deadlift 500 Pounds 20,Unbillable,16
246909,Bake a Rainbow Cake 20,Unbillable,16
247283,Jump Out of a Plane With a Parachute 21,Billable,16
247284,Write a Full-Length Play 21,Billable,16
247285,Have a Wish at 11:11 Come True 21,Billable,16
247307,Learn How to Use Photoshop 21,Billable,16
247309,See Jerusalem 21,Billable,16
247310,See the Human Brain in Real Life 21,Billable,16
247527,Go to a Blacklight Party 21,Billable,16
247533,Bake a Cake For Someone Special 21,Billable,16
247534,Spend a Weekend in Vegas 21,Billable,16
247535,Hike the Entire Sentier De L'Etoile 21,Billable,16
247585,Hike the Entire Thames Valley Trail 21,Billable,16
247594,Stay in an Overwater Bungalow in Bora Bora 21,Billable,16
247651,Go Mountain Climbing 21,Billable,16
248613,Go to a Film Premiere 22,Billable,16
248620,Completely Give Up Fast Food For a Month 22,Billable,16
248628,Learn How to Sing 22,Billable,16
248630,Hand Write and Send Anonymous Letters 22,Billable,16
248636,"Donate Over $5,000 to Orphanages 22",Billable,16
248638,Photoshoot Nude 22,Billable,16
248647,Sing a Bohemians Prague Song For 34 Minutes Straight 22,Billable,16
248703,Backpack Across South America 22,Billable,16
248712,Rope Swing Into Water 22,Billable,16
248720,Learn How to Snowboard 22,Billable,16
248722,See the Tulips in Holland 22,Billable,16
248731,Create a Tradition of Getting Together 22,Billable,16
248746,Play the Bagpipes 22,Billable,16
248747,Go to all the Monopoly Properties 22,Billable,16
248748,Tame a Tiger 22,Billable,16
249188,Take my Kids to Sea World 22,Billable,16
249522,Snow Fight 22,Billable,16
249523,Become a Bodybuilder 22,Billable,16
250249,Be Smiling in a Random Persons Photo in the Back 23,Billable,16
250282,Get Into a Pt School 23,Billable,16
250308,Have a Silly String Fight 23,Billable,16
250309,Be a Bridesmaid 23,Billable,16
250358,Enter the Tough Guy Competition 23,Billable,16
250594,Master Drawing 23,Billable,16
250633,Make 50 Photos of Things That Make Me Happy 23,Billable,16
250636,Become a Philanthropist 23,Billable,16
251305,Write For a TV Sitcom 23,Billable,16
251312,Attend a College Football Game 23,Billable,16
251361,Try White Hot Chocolate 23,Billable,16
251363,Go Camping With my Best Friends 23,Billable,16
251396,Walk Barefoot in the Rain 23,Billable,16
251435,Hike Gray (4840 Ft) 23,Billable,16
251479,See the Golden Gate Bridge in San Francisco 23,Billable,16
251544,Get Certified As a Public Accountant 23,Billable,16
251552,Dance in Bali 23,Billable,16
251554,Hold a Venomous Snake 23,Billable,16
251595,Snow Fight 23,Billable,16
251596,Become a Bodybuilder 23,Billable,16
251606,Find a Job Before I Turn 18 23,Billable,16
252724,Photoshoot Nude 24,Billable,16
253566,Go Camping With my Best Friends 24,Billable,16
253568,Walk Barefoot in the Rain 24,Billable,16
253569,"Reach 10,000 Likes on my Facebook Page 24",Billable,16
253576,Hike Gray (4840 Ft) 24,Billable,16
253609,Build a Disc Golf Course 24,Billable,16
253634,Carve my Love and my Name Into a Tree 24,Billable,16
255164,Create a Tradition of Getting Together 25,Billable,16
255396,Film a Halloween Party 25,Billable,16
255408,Ask Someone to a Dance 25,Billable,16
255642,Have a Wish at 11:11 Come True 25,Billable,16
255647,Learn to Swim 25,Billable,16
255715,Volunteer at a Blind Camp 25,Billable,16
255716,Eat a Crepe in France 25,Billable,16
255858,Try One Exotic Food a Day For a Month 25,Billable,16
255892,Try New Food Every Month 25,Billable,16
215775,Do Sudoku Every Day For a Year 25,Billable,16
217588,Learn How to Snowboard 26,Billable,16
217892,Create a Tradition of Getting Together 26,Billable,16
217931,Pass all my Exams 26,Billable,16
218985,Have a 24 Hour Movie-Marathon 26,Billable,16
220280,Become a Stamp Collector 26,Billable,16
220672,Build a Blanket Fort With Someone I Love 26,Unbillable,16
220673,Walk on Stilts 26,Unbillable,16
220674,Learn How to Take Criticism 26,Unbillable,16
220675,Learn to Vault 26,Unbillable,16
220714,Find a Dream Job 26,Unbillable,16
220715,Visit Every Museum in NYC 26,Unbillable,16
220716,Create a Polaroid Wall 26,Unbillable,16
220717,Spend the Night on a Football Field 26,Unbillable,16
220766,Ride a Bike Through Paris 26,Billable,16
222512,Buy a Cup of Coffee For a Cold Salvation Army Bell Ringer 26,Billable,16
224324,Ask Someone to a Dance 27,Billable,16
224325,Make a Large Anonymous Donation to a Non-Profit 27,Billable,16
224649,Eat a Crepe in France 27,Unbillable,16
224650,Hike to Mt Everest Base Camp 27,Unbillable,16
224651,Zipline Through the Jungle 27,Unbillable,16
224750,Bake Cinnamon Rolls 27,Unbillable,16
224751,Kiss at the Top of a Ferris Wheel 27,Unbillable,16
224752,Go to the Top of the Leaning Tower of Pisa 27,Unbillable,16
224753,Hike all the 14Ers in Colorado 27,Unbillable,16
225594,Become a Bodybuilder 27,Billable,16
225636,Fly a Biplane 27,Billable,16
226441,Live in the Wilderness With Nothing But a Knife 28,Billable,16
226446,Go Kayaking 28,Billable,16
226725,Travel to the Caribbean 28,Billable,16
226740,Try One Exotic Food a Day For a Month 28,Billable,16
226741,Get Retweeted By a Celebrity 28,Billable,16
226764,Go to a Blacklight Party 28,Billable,16
227235,Swim in the Nile 28,Billable,16
227394,Think of Phrases to Say Before I Die 28,Unbillable,16
227426,Be on More Than 4 TV Shows 28,Unbillable,16
227427,Go to Egypt 28,Unbillable,16
227444,Go Skinny Dipping at Midnight 28,Unbillable,16
227625,Work on a Crew For a Hot Air Balloon 28,Billable,16
227627,Cruise Around the World 28,Billable,16
227651,Complete my Degree With No Less Than a Distinction 28,Billable,16
227660,Ride a Mattress Down the Stairs 28,Billable,16
227759,Create a Blog 28,Billable,16
227808,See the Ruins of Pompeii 28,Billable,16
227810,Run 135 Miles Across Death Valley Within 60 Hours 28,Billable,16
227877,Create a Publication 28,Billable,16
227885,Eat Roasted Chestnuts on the Champs-Elysees 28,Billable,16
227887,Knit a Cushion Cover 28,Billable,16
227933,Drive the Hawaiian Coast 28,Billable,16
227944,Be Smiling in a Random Persons Photo in the Back 29,Billable,16
227945,Work For a Political Party 29,Billable,16
228101,Become a Psychologist 29,Unbillable,16
228104,Drive a 4 Wheeler 29,Unbillable,16
228176,Learn Classical Dances 29,Unbillable,16
228178,Do Everything With my Left Hand For a Whole Day 29,Unbillable,16
228179,Go Guerilla Gardening 29,Unbillable,16
228186,Learn to Say “Hello” in 15 Languages 29,Unbillable,16
228187,Kill and Skin a Rabbit 29,Unbillable,16
228453,Be the Sheriff of a Small Town 29,Billable,16
228455,Attend a Concert 29,Billable,16
228971,Do 100 Sit Ups in 5 Minutes 29,Billable,16
229120,Attend a Chinese New Year 29,Unbillable,16
229964,Work For a Feminist Organization 30,Unbillable,16
229999,Be the Sheriff of a Small Town 30,Unbillable,16
230000,Attend a Concert 30,Unbillable,16
230031,Hike the Entire Thames Valley Trail 30,Unbillable,16
230090,Do Something New Every Month For a Year 30,Unbillable,16
230093,Learn to Do a Handstand 30,Unbillable,16
230106,Cook a Good Dinner 4 Times a Week 30,Unbillable,16
230108,Become a Stamp Collector 30,Unbillable,16
230268,Do a Detailed Pumpkin Carving 30,Billable,16
230274,Taste Escargot 30,Billable,16
230382,"Reach 10,000 Likes on my Facebook Page 30",Billable,16
230408,Carve my Love and my Name Into a Tree 30,Billable,16
230410,Write a Song and Record It 30,Billable,16
230450,Invest in a Business 30,Unbillable,16
230451,Snow Fight 30,Unbillable,16
230452,Become a Bodybuilder 30,Unbillable,16
230467,Find a Job Before I Turn 18 30,Unbillable,16
230502,Learn Argentinean Tango in Argentina 30,Unbillable,16
230508,Design and Build my Dream House 30,Unbillable,16
230525,Fly a Biplane 30,Unbillable,16
230526,Go See a All-Blacks Rugby Match Live 30,Unbillable,16
230550,"Have a Net Worth of $1,000,000 30",Unbillable,16
230777,Dance Like No Ones Watching 30,Unbillable,16
230784,Write a Haiku 30,Unbillable,16
230793,Sleep on an Air Mattress Floating in Water 30,Unbillable,16
230808,Work on a Crew For a Hot Air Balloon 30,Unbillable,16
230811,Cruise Around the World 30,Unbillable,16
230819,Free Myself from Debt 30,Unbillable,16
230820,Complete my Degree With No Less Than a Distinction 30,Unbillable,16
230859,Cross the Nile River 30,Billable,16
230861,Eat at the Heart Attack Grill in Las Vegas 30,Billable,16
230875,Go Snow Tubing 30,Unbillable,16
230909,Become a Famous Business Women 30,Unbillable,16
230960,Stay Married For 50 Years 30,Unbillable,16
230961,Buy a Cup of Coffee For a Cold Salvation Army Bell Ringer 30,Unbillable,16
230975,Do Sudoku Every Day For a Year 30,Unbillable,16
230986,Attend a Chinese New Year 30,Unbillable,16
230992,Ride Every Single Ride at a Theme Park 30,Unbillable,16
230993,Build a Website 30,Unbillable,16
231003,Eat a Gyro in Greece 30,Unbillable,16
231011,Attend a Writing Class 30,Unbillable,16
231018,Go to all of the U.S. National Parks 30,Unbillable,16
231020,Climb 5 Mountains 30,Unbillable,16
231027,Decorate a House 30,Unbillable,16
231043,Run 135 Miles Across Death Valley Within 60 Hours 30,Billable,16
231051,Deadlift 500 Pounds 30,Billable,16
231053,Bake a Rainbow Cake 30,Unbillable,16
231069,Be in a Rainforest 30,Unbillable,16
231077,Publish an Article 30,Unbillable,16
231095,Read all of Shakespeare's Work 30,Unbillable,16
231101,Make Homemade Pasta 30,Unbillable,16
231103,Be Kissed Unexpectedly in the Middle of a Sentence 30,Unbillable,16
231134,Swim in the Blue Lagoon in Iceland 30,Unbillable,16
231535,Learn to Swim 31,Unbillable,16
231568,Have a Seat in Government 31,Billable,16
231570,Have a 24 Hour Movie-Marathon 31,Billable,16
231572,See the Kremlin in Russia 31,Unbillable,16
231830,Taste Escargot 31,Unbillable,16
231845,Start a Diary and Write in It Till It's Complete 31,Unbillable,16
231847,Go to a Restaurant Without Underwear 31,Unbillable,16
232164,Learn How to Play the Uke 31,Unbillable,16
232181,Earn 100K a Year 31,Billable,16
232195,Become Mayor of my City 31,Billable,16
232281,Go Snow Tubing 31,Unbillable,16
232295,Attend a Poetry Reading 31,Unbillable,16
232296,Become a Famous Business Women 31,Unbillable,16
232346,Go to an Indian Wedding 31,Billable,16
232348,Help my Brother Find Out What He Wants to Do 31,Billable,16
232438,Get Certified As a Financial Planner 31,Billable,16
232440,Learn to Snorkel 31,Billable,16
232457,Eat Roasted Chestnuts on the Champs-Elysees 31,Billable,16
232640,Backpack Across South America 32,Unbillable,16
232698,"Have More Goals That Are ""Completed Things"" Than ""Things To-Do"" 32",Unbillable,16
232764,Play the Bagpipes 32,Unbillable,16
232774,Go to all the Monopoly Properties 32,Unbillable,16
232775,Tame a Tiger 32,Unbillable,16
232841,Collect Sand from 5 Countries 32,Billable,16
232849,Nutella Battle 32,Billable,16
232850,Read 100 Books in One Year 32,Billable,16
232865,Sing a Solo in a Concert 32,Unbillable,16
232933,Learn How to Use Photoshop 32,Billable,16
232966,Eat a Crepe in France 32,Unbillable,16
232972,Hike to Mt Everest Base Camp 32,Unbillable,16
232975,Zipline Through the Jungle 32,Unbillable,16
233022,Try One Exotic Food a Day For a Month 32,Unbillable,16
233023,Get Retweeted By a Celebrity 32,Unbillable,16
233025,Bake Cinnamon Rolls 32,Unbillable,16
233026,Kiss at the Top of a Ferris Wheel 32,Unbillable,16
233039,Go to the Top of the Leaning Tower of Pisa 32,Billable,16
233076,Ride the Bullet Train in Japan 32,Billable,16
233325,Go Camping With my Best Friends 32,Billable,16
233365,Take a Ballroom Dancing Course 32,Billable,16
233366,Hold Up a Free Hugs Sign 32,Billable,16
233368,Build a Disc Golf Course 32,Billable,16
235170,Go to India 32,Unbillable,16
235171,Cross the Nile River 32,Unbillable,16
235173,Eat at the Heart Attack Grill in Las Vegas 32,Unbillable,16
235180,Go Snow Tubing 32,Unbillable,16
235181,Attend a Poetry Reading 32,Unbillable,16
235190,Become a Famous Business Women 32,Billable,16
235221,Make Pancakes in the Shape of Hearts 32,Unbillable,16
235271,Do Sudoku Every Day For a Year 32,Unbillable,16
235272,Attend a Chinese New Year 32,Unbillable,16
235279,Ride Every Single Ride at a Theme Park 32,Unbillable,16
235282,Build a Website 32,Unbillable,16
235357,Help my Brother Find Out What He Wants to Do 32,Unbillable,16
236008,Ride the Bullet Train in Japan 33,Billable,16
236659,Join the Mile High Club 33,Unbillable,16
236685,Join the Civil Air Patrol 33,Unbillable,16
